path,dataset,size_bytes,git_blob_sha,sha256,origin_repository,origin_commit,owner,content_category,disposition
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1161637.xws,mitdb,96,beaf04aad8a631dd47c82ad282a8d85a2a5e926e,3f73059d82389f6b12d688e488128f31700023e83f394e43fa53e441deb66cd5,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1162308.xws,mitdb,96,01a81370ab9e5b48176a64013e744a0e96e41b46,861a5ea242854516cdcea5ed326e5ddca6a4f255ba46cd59ba734ecc72cb0fbc,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1162547.xws,mitdb,96,98db463098faec4963609b7d5df975adda7841be,3ff98247613103c311d8493c8af58f299167a43d97752adf17690c19a05b7d5d,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1170356.xws,mitdb,95,cb14fe604ed8ad124764983f5c6c201f2e4f87bd,6cd9f4c603601e1b4cb80f23e42f5aadbe1d2cdd74baa69388d6d1452b180fc4,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1171158.xws,mitdb,96,93723ea1c70339b3bd381576268689656911192a,66f7314e5ede635cd62db0ef2af9be7c0488f985a165ffb91a47f3583f8d0e98,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1172227.xws,mitdb,96,8e7d9c74b46998a10ee1c9b76ecea0afbe299f2b,8e020c1bfae45eb9cb1d269669dcaa512894f42e702ac551ec86d286b6ed38a1,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1180339.xws,mitdb,95,6b847c9424067e678d4eb8b85da914a041111e86,185d235b1cc4eb42a5a46fe2575cc977140fdd78dd4aabf0b5a254dd9be2424d,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1180831.xws,mitdb,95,2368f7193f21a497375a5e9f832f4f3c397b4eec,62700641d418662e079c86ca657237afa50f3a02c017ca872b7728d2b4b49a24,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1180923.xws,mitdb,95,cbd484d8d137746662c6932b93dd47a00b2c0ec2,26e2c01500eaac0da27479900dbabc6eccf48cd2178c5721a228736d552475bf,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1181347.xws,mitdb,96,9a0446e3565ca4510a7d1342d139999a5f175284,3ffc639ea20a1a3e29eecbae0188170dccaf3769ba4fbe043431283335210158,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1182232.xws,mitdb,96,bc3324a70891443014339a08c7e0177004de8633,6fadd89c4964262b058735f1800b0b7167e36028afcb1a8acb5b719b850cc4cc,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1182325.xws,mitdb,96,80b28623907a35dfc92e430b17c5d441111918b0,9b1b2c982371957948469c61213121d0ac58a48ac7e70c8e49063865c1ff0320,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1182541.xws,mitdb,96,9b79849a7477b1e91bd380299c78c4efc13168ad,bdd550fedfd20ae2c195d4c43fe85aad83af9e8cda2b7297387ff65b0d976470,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1182623.xws,mitdb,96,3a6c6cab773ed3054d430c4a343b7339a11af06d,faa75f5b6489f64c827660acaf8f8dfd33522cd423221e4bb2aaedec35659980,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1182648.xws,mitdb,96,116d00970a30bb2a58068b73369416af8e79d194,3c46d107a5fa0bf44dae2e13c5b9ff018140a535e1378182d46f56220c13140f,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1182858.xws,mitdb,96,0bed5f33c9b20e90d2d95feee345e20fc828b07f,60367006d913e86279e2bda92e3b96421e376ff9216ea13bdb9e976b91e51693,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1182953.xws,mitdb,96,c637242fdc51e255455c48d207165b64393c9791,f8d2f557faaa5d7d78f8e6703ed81e5853b629cb228bfdfdb8d8fcccfc62fc69,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1190155.xws,mitdb,95,b5e85baae9f79fb964d6803917050670c910447e,670feb1d30a17ace568606cd08ebaff90d8acd0b2920fd1656a26cb5a2ca5db8,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1190238.xws,mitdb,95,07a697b8f6ea544b5ffc1a5815fa9a9c555094dd,e952527811f151ac1bdece30cac7765dfb5318bf0f2543eb3bca96fbd44fa1b0,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1190451.xws,mitdb,95,df4292207b6c1e2f61a985b7983bb59b2035a869,1bf2f823db87af62e647aaa32c609d69c7b832a277868923d917ec7040595f75,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1190842.xws,mitdb,95,d72f83b076e9d2c3e692172da8a3f2eef27b1440,d426b381b84649c566d91efcb8378051e4d7048c6ada734f1a6d08a6b1f43e43,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1192005.xws,mitdb,96,0ecb6e24fe0e7cc8413d2b32c419c493570bb611,ef66ac53e3c006ea53b58645ca2da34ec080f5c645e9e95076a9a8295a931802,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1192533.xws,mitdb,96,dd82f737ab5ba656eb704a408b33f451e7e90e18,4e520365a8bc4fa24c72770c787c324043463b1d8df2457b8f7f51e675a9520c,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1210106.xws,mitdb,95,70cc8ca92f92705493be3e2beabf9a41a952482c,26be8247c2907d69241645494092391d6ac79fd9a9ae615a6c55bde3ac2b1084,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1210333.xws,mitdb,95,e2346ee9e8fd9fa3161f8bc1c0b994e16c1829ff,5886cd01d6010ba131e82eaf9b593e2a65cbd1557ecdac01e26efb6c2f37be53,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1211648.xws,mitdb,96,6d5c088cde341a39942b938a241197524e1f1f34,5f8d016a8b76518cb0642255bcf7be4c4cc57c2bdf49f41b175c16efd87f22d9,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1212432.xws,mitdb,96,a2a8cdffc4f5baef0f42cc1636db4cdd557bd00c,c05beb99fd0aebf6cca069bce3f83a86d4109fa80879d8b26ee1fcd6d740ed6a,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1212601.xws,mitdb,96,0edb19b4be732ee2eda687929858a24c436af917,5d76d671eecd50a25327c8fb999245f957406e3129147a22ac1ec7cd67e95c6d,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1220109.xws,mitdb,95,0b8a1f46b6a1e60235aa44788ffc9816b4508c94,4361303a9693d0b9633be3a106876898d9d2c4cb64620e21ca92979946974862,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1221347.xws,mitdb,96,edf9d7669efc571b8901c76481ad089c3bb9d921,d4ce982149487e7fe561c404865dcd3272f54056f3b6690cd68609274b3049ea,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1222825.xws,mitdb,96,b75e928d67bd9eab8f8ead83521015ad9ef68df5,f0d0690cf52e8ee75d5729a461f02a9266b684175653086383353a57d592681a,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1232210.xws,mitdb,96,1316c694f1254f5b57f44c48e1cd2fa56539a122,b651cb90af5f92aeb2a6cf60ff25b4048fb213daef5d1073ae0537854adbe17,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1232511.xws,mitdb,96,e066b0de77f775e804039ca8dd11d1be0763248d,5faae70c82d3fbfbbcacceee09f3055ba6d34402422950b7d46dbda60efa07a5,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1232741.xws,mitdb,96,3447a4711cc23ae4e422d917d22f72423b397209,2e867402e252df7df2f3a07c54987abf366d759bb2399e72f65ac0c084cd37dc,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1232836.xws,mitdb,96,b9f0f58ef26cbe4462ced3fb28aa295f01f7b102,149622d160f174d7340e6658706a7ebc8b9fd03686a51fc2afeec9f2ae205202,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1240443.xws,mitdb,95,e2b51f10f6510534865eae386af0583a12b6a0c7,caa85738123d8fda0b9c585d89edde4267801955f1130ccda588a7b11ac8136e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1240509.xws,mitdb,95,0f4456b42b82ffdd9c5e766f231eef48e897de0f,0b0bb2ad622422d50313c5d12db29709a67b87399aa86ab6ea4a501d18351e13,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1240521.xws,mitdb,95,fdc4d66e11132f327c0b0eea0746d015e9cf3f7b,fc9ce63960f0146a4a6152bca271f0fdcaf548a049f89556987de548d810f105,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1240905.xws,mitdb,95,1d015808430860964e47340467daf77db526ba10,7f2b2a67a0f6f4bba0dd7f1213212c0d9738166a17d8e58f40086389b895653e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1241027.xws,mitdb,96,af0c328c8d3fefa2f186d979f07ebfd263c62000,b45b54e587d7fe08205cbb30e2b0ced780a6bd816b7d3b5a5d80581fde6d1003,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1241738.xws,mitdb,96,d72f5c68ce45cd52cb37a94d8ee76e025cccf85b,d112c597567fc90ced399ba9a0e1fe72ab5fcd465d5e787ba1fa5eb602995b39,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1242013.xws,mitdb,96,bd5c7656c87be7226dd3191f94cc44464fdcba4a,36104cb1d165f208f03a72dde8381226cc603191e360ca6c840793894e05c5ba,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1242322.xws,mitdb,96,5a5189c5b913b42ff43691fe4ee3eedec0eff22c,b3bcb86266c4574dacae0b6270b2639c67408abfa4a6b91b68a75e43194f7581,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1242603.xws,mitdb,96,0c4274895793185ba49dd974b092b48931cf64ff,18b8042750cb23c1fa4f63dc73ea6f73382f797e3541bc42850b9c92c7e75637,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/1242741.xws,mitdb,96,10cbf4ea0ea499b49845d40efb5e86e014e98f76,443b0b062506d18511e40d9fb91a836e78c799920a707f8ee731333b3e32cd40,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2000142.xws,mitdb,95,24e66037eddade1125b4eff8e96c3f682939c5b2,ea97d104b399c19f2d7e3458e710d6863ee1f881e5cda69aa1d9dc445f407ee2,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2000538.xws,mitdb,95,b1f078b116843de43c8fbf71f539b99b01af571e,4fc9cfeb9cfe5a6f8a7f3dfae6cb124b19d6ef28c4c835cb5dad8a225b9bad57,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2001814.xws,mitdb,96,a874019f65b6639e6742ce9146eb16d8379c052a,13e38b06c93cbf6b94fd23d9614ad143cee167a1d839dea64b15ba94f6632bc0,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2002052.xws,mitdb,96,6dbd26c34e1a952c29695a671fe30d944cae619d,dd12b7fbad175e5f875d5c8f85ab38cb1e1136eb0d670eee52d00d78eaf7ea27,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2002449.xws,mitdb,96,26ef73c6c74989facbd742a0d0b554dfbb26c771,800cd517771e1a1f1ecf7e45592d1e81bde3ecd97026dd645abd8920caf269fe,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2002612.xws,mitdb,96,e3ecd3d9d32a4882655bf565e0e204758a3f897c,5f19fd958c5b09b4cde5b1f9ad6fd79b62354b97d5eb2d1153caad4185569bc6,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2002831.xws,mitdb,96,fb926724f2dfae83e4f708113eb91d65fa592739,f739e5b7591113d19933343f6a095d67e0ee971f35775feb9069bcffdd9a0ac4,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2002901.xws,mitdb,96,0618e39f810f557224287aea8a694299df32cf9a,2abe37ca7bd89bdfd5ea8e38e1b48554b2251d531d28ed1dcdf6e1b3eadf992e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2002918.xws,mitdb,96,f53a2cee62453fc58a0fe6c99697d1c03453d6c1,e8efa064b011e63445c3745d0acadc6c063db8be3b330bd1ee35402a81bbd62b,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2002951.xws,mitdb,96,86f71af62ad44bf4e63383584092c0a28d83da99,05de0f55bd7ec5f3ee5c5a212ce0defbd59fde940e4a9715b783fb86a7970611,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2010000.xws,mitdb,95,bdc66cdd60c3a3a6d5766b0cf9f879a96284436f,a2af6475663d28b7e6239d72dd144a0e4ebbfcbe9ef1aedc71532667898902b4,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2010615.xws,mitdb,95,dbbf1c85af1fd912b9749c308304f90e8f2d62f2,d1cacd63ea7499e2db51c523cb851aaac122cb69bd538778776268caeaf54aa8,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2010752.xws,mitdb,95,cc9d32b580b3be8d569f5dc36215830ae398c059,fef4cdacf285e4e9c50579db503622814dc878282804b1c8789a8450a80a7ce2,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2010853.xws,mitdb,95,f31e782f36d71cc34ce39bb67ac806f365e16041,1f7322d1dc8e50d5e50b807d0d328caa99e3e4a09fe718211c4f81b5e36aaf4e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2011814.xws,mitdb,96,ed3d4178a655d048038d6f75e06764f36e488e1e,72f550ce6e14071b40f0d8d4a426f77185de7071c306952236e81d467815afee,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2012016.xws,mitdb,96,954791590c24816c15af2d3a0cb8d74a5d467ab1,b59a2f0612eb1c05e2e31e6b80bcba3b9c4eb8c92d2bb50e5580288224ea625e,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2012233.xws,mitdb,96,569feaaec75c1eb9a2b1a848b25e9734ad70ca8f,831078d9ead6e87c6a8e0349f7905a14c96b38acd9de7945ccf28301db867ef8,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2012350.xws,mitdb,96,b3ef5038e39c46efa5770b0037e509a406628cb7,05add455b373bcdbaf02581e2ae62e7650a299add863a1790fbc7294e614f71d,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2012415.xws,mitdb,96,9262da1981b39b192c9692952121fe7023ae8243,f33ae96b196e778ded22a3bb2544115597e2fb358cbd4467da9df79e3880cee4,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2012519.xws,mitdb,96,6760a60a505e7a79d30d304aa7b301770a93227c,fdea5d6f8d253c54ab7e3e114ab35301e51ba3e45fc9df41a5f78a11622ef416,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
components/afe_xmodel/algorithm/person_data/mitdb/1.0.0/mitdbdir/samples/2012620.xws,mitdb,96,426ce2dd863f54cc1ab4aa41f4ecd04e4e763161,2f86459ba3ebebae9dedfca094e9f1c7bc0f9624205a0b23cab3a68ce8ef1eae,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,이수환,third-party raw dataset distribution file,remove from Git history; restore through fixed-version PhysioNet fetch
