artifact_id,component,owner,upstream_repository,upstream_commit,upstream_path,integrated_path,sha256,size_bytes,artifact_type,claim_supported,report_section,verification_status,notes
ART-00472,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/qrs_maf_width_abn_ratio.png,components/afe_xmodel/docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/qrs_maf_width_abn_ratio.png,4fc8d1d7a0463633aeee205608ef5bff6389b8927e4aa36978b53d444eda7141,58510,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00473,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/ram_avg_peak_code.png,components/afe_xmodel/docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/ram_avg_peak_code.png,1587917e6ec7c56719edc81ef2b6717926562a93c3991bb0392e0b977191b6c5,43958,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00474,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/rbbb_like_beat_ratio.png,components/afe_xmodel/docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/rbbb_like_beat_ratio.png,4b4defd1973b59d2f7a7d0b0d03af281d440ab37635383a6d6c62f93c45835db,47911,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00475,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/rbbb_max_last_width.png,components/afe_xmodel/docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/rbbb_max_last_width.png,9f50d91dd575dba1bbd9ab73f3210c90bfaad93d1976bd32c6bbec99e45854c6,47814,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00476,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/rbbb_terminal_delay_ratio.png,components/afe_xmodel/docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/rbbb_terminal_delay_ratio.png,8d0ceda6e7604f548431e0764e96968b65b8de0c502723a8194ba7614dfeafbd,49336,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00477,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/rdm_avg_code.png,components/afe_xmodel/docs/digital_design/Actual Project/model_s_feature_graphs/test_segments/rdm_avg_code.png,359f0ac94d2b4c352b8dd402c4d6b2df97a422f3a8cf70fbf00c0e3ef84ca79c,43433,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00478,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/1. Record Wise Test Dataset.docx,components/afe_xmodel/docs/digital_design/feature_docs/1. Record Wise Test Dataset.docx,dcee7a957a4bf6522929e7366e4bd6c16c5a5ede70b3e6fa08b5f8036303149e,39218,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00479,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/10. SNN 4-Class Neuron WTA.docx,components/afe_xmodel/docs/digital_design/feature_docs/10. SNN 4-Class Neuron WTA.docx,acbc5a3db8a288732e134417bd7ab8b5a915b6e2b12519471e06ae81eab63a07,38876,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00480,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/2. QRS Lif Neuron.docx,components/afe_xmodel/docs/digital_design/feature_docs/2. QRS Lif Neuron.docx,eb792d110400d490af76f550fbef4b0d838694626ad86a37d9c1b9537b93e2cc,38439,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00481,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/3. SNN pNNx feature.docx,components/afe_xmodel/docs/digital_design/feature_docs/3. SNN pNNx feature.docx,21f2e10f74da848bb4b773516cc756e139bbd1d5dc964e6057718a259cbb95bb,38265,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00482,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/4. SNN DSCR feature.docx,components/afe_xmodel/docs/digital_design/feature_docs/4. SNN DSCR feature.docx,ed8bdb9898d8ff04cc9417b81e86eb0e844cd6751c43fa44abe9c1fb6f72c284,38257,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00483,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/5. SNN RAM feature.docx,components/afe_xmodel/docs/digital_design/feature_docs/5. SNN RAM feature.docx,4423c5f6620d3a62062ca6898c89f30f821d7658fa264bcc43055c2b6f1e24e8,38288,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00484,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/6. SNN RDM feature.docx,components/afe_xmodel/docs/digital_design/feature_docs/6. SNN RDM feature.docx,e2a194c41f17526eac66d80479e137ec5d6556b9c865d82ffea0ac6657e409bf,38200,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00485,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/7. SNN ECP feature.docx,components/afe_xmodel/docs/digital_design/feature_docs/7. SNN ECP feature.docx,968aee91073079bd108b3448182b4261c7b518a3d69c876cf7feb057df254857,38867,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00486,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/8. SNN QRS MAF feature.docx,components/afe_xmodel/docs/digital_design/feature_docs/8. SNN QRS MAF feature.docx,168f897f696cd44b38cf4475334de0733ac89591645e0b03df1fa3fca6e21aab,39100,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00487,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/9. SNN Local & Segment membrane.docx,components/afe_xmodel/docs/digital_design/feature_docs/9. SNN Local & Segment membrane.docx,e783687ff85c993b32c3ae7c3059d0f2be8ede3b90ee5337cc06c8fb3cd2f86b,38326,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00488,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/Background.docx,components/afe_xmodel/docs/digital_design/feature_docs/Background.docx,42af0604a93002e77597f4b83cf9b937b497e28f873d9c95d8f77dde3e9d710f,40382,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00489,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/ECG Data Analysis.csv,components/afe_xmodel/docs/digital_design/feature_docs/ECG Data Analysis.csv,2996a68092ec0b3ae120090e37d5e7b60e336132e3daf419dade3789ef2dfc99,41053,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00490,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/Event_Driven_ECG_NNTot_Classifier.docx,components/afe_xmodel/docs/digital_design/feature_docs/Event_Driven_ECG_NNTot_Classifier.docx,f15fca4fe8d533977bf03d03199808b3d2d4cbea5e23c72b7403bd9bb374c5f7,149334,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00491,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/SNN_ECG_Classifier.docx,components/afe_xmodel/docs/digital_design/feature_docs/SNN_ECG_Classifier.docx,7fd4ba05c646a6419100ff0dd67ab3f88c8ef0290242bebc607a623ab05fa0b1,54502,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00492,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/SNN_EventDriven_Comparison.docx,components/afe_xmodel/docs/digital_design/feature_docs/SNN_EventDriven_Comparison.docx,9141cf56deb5308a045e54a5ac5a472289e15281b4624fbaaa5b54ee71519813,43573,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00493,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/Top 10 Features Box plotting.docx,components/afe_xmodel/docs/digital_design/feature_docs/Top 10 Features Box plotting.docx,c22b5da7b92503e0d62583b7f8224735d769d5b2eeb5a0e8cb7d15e8c56c491d,174801,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00494,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/feature_docs/Top 10 Features Box plotting.pdf,components/afe_xmodel/docs/digital_design/feature_docs/Top 10 Features Box plotting.pdf,767a55cdd13c77eea6d41c934d0bcdf0a6f6d2473cde7a03dbf0f00a0ced4cba,271341,report artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00495,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Pre-Project/Background.docx,components/afe_xmodel/docs/digital_design/Pre-Project/Background.docx,f035a16a4539a81e43646f8b751dcc3b57d4ebdb00f86ccb2e06593918f776d7,41159,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00496,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Pre-Project/ECG Data Analysis.csv,components/afe_xmodel/docs/digital_design/Pre-Project/ECG Data Analysis.csv,2996a68092ec0b3ae120090e37d5e7b60e336132e3daf419dade3789ef2dfc99,41053,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00497,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Pre-Project/Top 10 Features Box plotting.docx,components/afe_xmodel/docs/digital_design/Pre-Project/Top 10 Features Box plotting.docx,c22b5da7b92503e0d62583b7f8224735d769d5b2eeb5a0e8cb7d15e8c56c491d,174801,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00498,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/digital_design/Results/Model_S_FPGA_Verification_Report.docx,components/afe_xmodel/docs/digital_design/Results/Model_S_FPGA_Verification_Report.docx,d725c633cd9b568b3cb06a1f73f2c09a289b343cc02cc5cc5dd8c23ca36ea9ae,43406,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00499,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/afe36_sha256_bitidentity.csv,components/afe_xmodel/docs/integration_latest/afe36_sha256_bitidentity.csv,945d1debf2042b4ddc957037e6ead87332575a491ff370b67ac3a2f66a6f9d49,8251,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00500,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/afe36_sha256_bitidentity.md,components/afe_xmodel/docs/integration_latest/afe36_sha256_bitidentity.md,8a9950f4595caef1898292c3eef3d6f173126a08053b9dd87be04330fb2c19ce,4228,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00501,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/AFE_latest_locked_model_integration.md,components/afe_xmodel/docs/integration_latest/AFE_latest_locked_model_integration.md,19b816f506c928a0083a756e39957d824ced96a522015fe245348a097fb8b4c6,9322,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00502,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/afe_locked_rtl_integration_36case_compare.csv,components/afe_xmodel/docs/integration_latest/afe_locked_rtl_integration_36case_compare.csv,6df1211e65ecb54d1785a7aca5b1e58a1d2f31f377f6b60f59046ae373d75a47,4118,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00503,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/afe_locked_rtl_integration_36case_compare.md,components/afe_xmodel/docs/integration_latest/afe_locked_rtl_integration_36case_compare.md,74865937b767cf8ac6ceb37026a0ff2b5f82a8453d176fdf0210b9e1c4353b9c,4400,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00504,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/debug/fast_harness_cadence_note.md,components/afe_xmodel/docs/integration_latest/debug/fast_harness_cadence_note.md,cf6805e61a9c57ef84249b06998c8b687eb5af75a07b3990a068d12df65c067d,1173,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00505,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/our_afe_36chunk_xsim_result.csv,components/afe_xmodel/docs/integration_latest/our_afe_36chunk_xsim_result.csv,f9fbbe81ea641d30a1594918eb3fa1c48e4489489bf6c161d1c73e02142807e4,4104,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00506,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/our_afe_w000_xsim_result.csv,components/afe_xmodel/docs/integration_latest/our_afe_w000_xsim_result.csv,636fe5af5dab1a29ea02a7475b8bb0bf488259e7cb483aea7f4fa9bf1d184e66,632,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00507,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/xsim_harness/compare.py,components/afe_xmodel/docs/integration_latest/xsim_harness/compare.py,078ae9a24f8374be750645379d2ade1b2bd580f4853ff6e98167055a5ec000b0,1373,Python source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00508,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/xsim_harness/manifest.txt,components/afe_xmodel/docs/integration_latest/xsim_harness/manifest.txt,2ef1e2ba35cb36caf031857a0bb114d7e9683ae1daff2d7ca1ea517570d073e6,93,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00509,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/xsim_harness/sources.prj,components/afe_xmodel/docs/integration_latest/xsim_harness/sources.prj,84871cb692aa0c680f27e3b1b19514c9f199b88a1abdec88f243d54c319352fa,818,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00510,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_latest/xsim_harness/tb_locked.v,components/afe_xmodel/docs/integration_latest/xsim_harness/tb_locked.v,e949a9ce873cd6ad0553f1edf1a7e8f3c7969ef91e3e8a1b768765190b34ed2e,376,Verilog source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00511,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/integration_report.md,components/afe_xmodel/docs/integration_report.md,324d486e590d50632d2fd43612f3e582d1441671a05e12e5e0deff9dda55c970,6514,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00512,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/team_handoff/AFE_to_digital_requests.md,components/afe_xmodel/docs/team_handoff/AFE_to_digital_requests.md,a26f3600c8ae684d23dcdbc8511ae095ac693b950cc9a73c5a25e02e5ccfee1c,3645,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00513,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/team_handoff/ECG_SoC_알고리즘팀_전달.md,components/afe_xmodel/docs/team_handoff/ECG_SoC_알고리즘팀_전달.md,90c8237aef871544561c34e918f1ab06c23c66d88c5fda66012bc9ef07918a80,7124,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00514,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/team_handoff/ECG_SoC_알고리즘팀_전달.pdf,components/afe_xmodel/docs/team_handoff/ECG_SoC_알고리즘팀_전달.pdf,12256331bb1b60197d568886d2cc9e8b43d2becfa0faed79a6272f5c7b3aaa43,136507,report artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00515,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/team_handoff/ECG_SoC_팀전달_통합검증.md,components/afe_xmodel/docs/team_handoff/ECG_SoC_팀전달_통합검증.md,65d77b7d0611f8b81738ab5aaea00e255419d7b55f87549906b709bfc2d84757,10683,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00516,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/team_handoff/ECG_SoC_팀전달_통합검증.pdf,components/afe_xmodel/docs/team_handoff/ECG_SoC_팀전달_통합검증.pdf,24fa7e029bedcc94252c8b03b1924f9e05fafd787063b75a88c0e31fbcbd94dc,162492,report artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00517,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,docs/VALIDATION_STATUS.md,components/afe_xmodel/docs/VALIDATION_STATUS.md,c35be184101899cb2d0a3854b10896172b0e7db3eb64273a703f00baebadecff,3084,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
